Id,ActivityHour,mean_METs,total_METs,TotalIntensity,AverageIntensity,Calories,StepTotal,day_of_week,n_day_of_week,hour_of_day,date,Is_weekend,Cluster
Persona_32,2016-04-15 08:00:00,10.133333333333333,608.0,0.0,0.0,71.0,0.0,Friday,4,8,2016-04-15,False,Cluster5
Persona_32,2016-04-29 14:00:00,39.4,2364.0,74.0,1.233333,277.0,1332.0,Friday,4,14,2016-04-29,False,Cluster5
Persona_32,2016-04-15 07:00:00,10.066666666666666,604.0,0.0,0.0,71.0,0.0,Friday,4,7,2016-04-15,False,Cluster5
Persona_4,2016-05-09 21:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Monday,0,21,2016-05-09,False,Cluster5
Persona_32,2016-04-29 13:00:00,10.666666666666666,640.0,0.0,0.0,75.0,0.0,Friday,4,13,2016-04-29,False,Cluster5
Persona_4,2016-04-13 19:00:00,17.2,1032.0,19.0,0.316667,97.0,401.0,Wednesday,2,19,2016-04-13,False,Cluster5
Persona_4,2016-04-29 12:00:00,10.766666666666667,646.0,2.0,0.033333,60.0,53.0,Friday,4,12,2016-04-29,False,Cluster5
Persona_13,2016-04-29 12:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,12,2016-04-29,False,Cluster5
Persona_13,2016-05-10 03:00:00,10.033333333333331,602.0,0.0,0.0,83.0,0.0,Tuesday,1,3,2016-05-10,False,Cluster5
Persona_13,2016-04-15 09:00:00,25.066666666666663,1504.0,42.0,0.7,207.0,52.0,Friday,4,9,2016-04-15,False,Cluster5
Persona_32,2016-05-04 22:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Wednesday,2,22,2016-05-04,False,Cluster5
Persona_32,2016-05-05 21:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Thursday,3,21,2016-05-05,False,Cluster5
Persona_32,2016-04-15 09:00:00,10.866666666666667,652.0,2.0,0.033333,76.0,34.0,Friday,4,9,2016-04-15,False,Cluster5
Persona_4,2016-05-10 03:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Tuesday,1,3,2016-05-10,False,Cluster5
Persona_14,2016-04-13 12:00:00,12.2,732.0,6.0,0.1,90.0,172.0,Wednesday,2,12,2016-04-13,False,Cluster5
Persona_32,2016-04-29 09:00:00,18.516666666666666,1111.0,20.0,0.333333,130.0,364.0,Friday,4,9,2016-04-29,False,Cluster5
Persona_4,2016-05-10 02:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Tuesday,1,2,2016-05-10,False,Cluster5
Persona_13,2016-04-29 09:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,9,2016-04-29,False,Cluster5
Persona_4,2016-04-29 09:00:00,13.766666666666667,826.0,11.0,0.183333,77.0,232.0,Friday,4,9,2016-04-29,False,Cluster5
Persona_13,2016-05-10 02:00:00,12.85,771.0,8.0,0.133333,106.0,180.0,Tuesday,1,2,2016-05-10,False,Cluster5
Persona_32,2016-04-29 12:00:00,12.4,744.0,6.0,0.1,87.0,150.0,Friday,4,12,2016-04-29,False,Cluster5
Persona_13,2016-05-10 01:00:00,10.016666666666667,601.0,0.0,0.0,83.0,0.0,Tuesday,1,1,2016-05-10,False,Cluster5
Persona_32,2016-04-29 10:00:00,31.48333333333333,1889.0,46.0,0.766667,222.0,763.0,Friday,4,10,2016-04-29,False,Cluster5
Persona_4,2016-04-29 10:00:00,18.633333333333333,1118.0,25.0,0.416667,105.0,431.0,Friday,4,10,2016-04-29,False,Cluster5
Persona_4,2016-04-15 09:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Friday,4,9,2016-04-15,False,Cluster5
Persona_32,2016-04-29 11:00:00,20.0,1200.0,23.0,0.383333,141.0,436.0,Friday,4,11,2016-04-29,False,Cluster5
Persona_13,2016-04-29 11:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,11,2016-04-29,False,Cluster5
Persona_14,2016-04-15 09:00:00,14.4,864.0,10.0,0.166667,107.0,384.0,Friday,4,9,2016-04-15,False,Cluster5
Persona_4,2016-04-12 11:00:00,18.633333333333333,1118.0,25.0,0.416667,105.0,429.0,Tuesday,1,11,2016-04-12,False,Cluster5
Persona_4,2016-05-10 01:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Tuesday,1,1,2016-05-10,False,Cluster5
Persona_4,2016-05-04 22:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Wednesday,2,22,2016-05-04,False,Cluster5
Persona_4,2016-04-29 11:00:00,23.066666666666663,1384.0,36.0,0.6,130.0,845.0,Friday,4,11,2016-04-29,False,Cluster5
Persona_4,2016-05-04 21:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Wednesday,2,21,2016-05-04,False,Cluster5
Persona_4,2016-05-10 00:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Tuesday,1,0,2016-05-10,False,Cluster5
Persona_13,2016-04-29 10:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,10,2016-04-29,False,Cluster5
Persona_32,2016-05-09 21:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Monday,0,21,2016-05-09,False,Cluster5
Persona_13,2016-04-29 14:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,14,2016-04-29,False,Cluster5
Persona_13,2016-05-05 22:00:00,38.18333333333333,2291.0,70.0,1.166667,315.0,2192.0,Thursday,3,22,2016-05-05,False,Cluster5
Persona_13,2016-05-09 18:00:00,22.15,1329.0,27.0,0.45,183.0,537.0,Monday,0,18,2016-05-09,False,Cluster5
Persona_14,2016-04-15 06:00:00,10.0,600.0,0.0,0.0,74.0,0.0,Friday,4,6,2016-04-15,False,Cluster5
Persona_32,2016-04-29 18:00:00,25.25,1515.0,33.0,0.55,178.0,690.0,Friday,4,18,2016-04-29,False,Cluster5
Persona_13,2016-04-12 13:00:00,21.3,1278.0,19.0,0.316667,176.0,251.0,Tuesday,1,13,2016-04-12,False,Cluster5
Persona_4,2016-05-09 17:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Monday,0,17,2016-05-09,False,Cluster5
Persona_4,2016-04-15 06:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Friday,4,6,2016-04-15,False,Cluster5
Persona_13,2016-05-09 17:00:00,27.633333333333333,1658.0,42.0,0.7,228.0,845.0,Monday,0,17,2016-05-09,False,Cluster5
Persona_32,2016-04-29 19:00:00,22.933333333333334,1376.0,24.0,0.4,161.0,637.0,Friday,4,19,2016-04-29,False,Cluster5
Persona_4,2016-04-29 19:00:00,16.566666666666666,994.0,18.0,0.3,93.0,322.0,Friday,4,19,2016-04-29,False,Cluster5
Persona_13,2016-05-04 20:00:00,38.1,2286.0,68.0,1.133333,314.0,882.0,Wednesday,2,20,2016-05-04,False,Cluster5
Persona_32,2016-05-09 17:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Monday,0,17,2016-05-09,False,Cluster5
Persona_32,2016-04-12 13:00:00,10.75,645.0,1.0,0.016667,76.0,7.0,Tuesday,1,13,2016-04-12,False,Cluster5
Persona_4,2016-04-29 18:00:00,18.53333333333333,1112.0,24.0,0.4,104.0,405.0,Friday,4,18,2016-04-29,False,Cluster5
Persona_13,2016-04-29 19:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,19,2016-04-29,False,Cluster5
Persona_32,2016-04-15 06:00:00,10.05,603.0,0.0,0.0,71.0,0.0,Friday,4,6,2016-04-15,False,Cluster5
Persona_14,2016-04-15 05:00:00,10.0,600.0,0.0,0.0,74.0,0.0,Friday,4,5,2016-04-15,False,Cluster5
Persona_32,2016-05-04 20:00:00,12.983333333333333,779.0,9.0,0.15,91.0,132.0,Wednesday,2,20,2016-05-04,False,Cluster5
Persona_13,2016-05-09 16:00:00,21.933333333333334,1316.0,19.0,0.316667,181.0,379.0,Monday,0,16,2016-05-09,False,Cluster5
Persona_13,2016-04-29 20:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,20,2016-04-29,False,Cluster5
Persona_4,2016-05-09 16:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Monday,0,16,2016-05-09,False,Cluster5
Persona_13,2016-04-15 05:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,5,2016-04-15,False,Cluster5
Persona_4,2016-04-29 20:00:00,20.566666666666663,1234.0,29.0,0.483333,115.0,665.0,Friday,4,20,2016-04-29,False,Cluster5
Persona_32,2016-04-29 20:00:00,30.23333333333333,1814.0,37.0,0.616667,213.0,1055.0,Friday,4,20,2016-04-29,False,Cluster5
Persona_32,2016-05-09 16:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Monday,0,16,2016-05-09,False,Cluster5
Persona_14,2016-04-12 13:00:00,15.2,912.0,11.0,0.183333,113.0,459.0,Tuesday,1,13,2016-04-12,False,Cluster5
Persona_32,2016-04-29 21:00:00,14.983333333333333,899.0,13.0,0.216667,105.0,179.0,Friday,4,21,2016-04-29,False,Cluster5
Persona_13,2016-04-15 06:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,6,2016-04-15,False,Cluster5
Persona_14,2016-04-12 12:00:00,11.633333333333333,698.0,5.0,0.083333,86.0,102.0,Tuesday,1,12,2016-04-12,False,Cluster5
Persona_4,2016-05-09 18:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Monday,0,18,2016-05-09,False,Cluster5
Persona_13,2016-04-29 18:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,18,2016-04-29,False,Cluster5
Persona_13,2016-05-09 21:00:00,15.983333333333333,959.0,14.0,0.233333,132.0,191.0,Monday,0,21,2016-05-09,False,Cluster5
Persona_32,2016-04-12 12:00:00,18.516666666666666,1111.0,16.0,0.266667,130.0,291.0,Tuesday,1,12,2016-04-12,False,Cluster5
Persona_4,2016-04-15 07:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Friday,4,7,2016-04-15,False,Cluster5
Persona_32,2016-04-29 15:00:00,25.883333333333333,1553.0,29.0,0.483333,182.0,675.0,Friday,4,15,2016-04-29,False,Cluster5
Persona_13,2016-04-29 15:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,15,2016-04-29,False,Cluster5
Persona_4,2016-04-29 15:00:00,10.8,648.0,2.0,0.033333,61.0,57.0,Friday,4,15,2016-04-29,False,Cluster5
Persona_32,2016-05-09 20:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Monday,0,20,2016-05-09,False,Cluster5
Persona_4,2016-05-09 20:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Monday,0,20,2016-05-09,False,Cluster5
Persona_32,2016-05-05 22:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Thursday,3,22,2016-05-05,False,Cluster5
Persona_32,2016-04-29 16:00:00,28.133333333333333,1688.0,34.0,0.566667,198.0,407.0,Friday,4,16,2016-04-29,False,Cluster5
Persona_13,2016-04-29 16:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,16,2016-04-29,False,Cluster5
Persona_13,2016-05-09 20:00:00,21.133333333333333,1268.0,20.0,0.333333,174.0,591.0,Monday,0,20,2016-05-09,False,Cluster5
Persona_4,2016-04-29 16:00:00,12.4,744.0,7.0,0.116667,70.0,114.0,Friday,4,16,2016-04-29,False,Cluster5
Persona_4,2016-05-04 20:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Wednesday,2,20,2016-05-04,False,Cluster5
Persona_32,2016-05-09 19:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Monday,0,19,2016-05-09,False,Cluster5
Persona_13,2016-04-15 07:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,7,2016-04-15,False,Cluster5
Persona_4,2016-05-09 19:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Monday,0,19,2016-05-09,False,Cluster5
Persona_13,2016-05-09 19:00:00,21.45,1287.0,18.0,0.3,177.0,656.0,Monday,0,19,2016-05-09,False,Cluster5
Persona_13,2016-04-12 12:00:00,29.85,1791.0,41.0,0.683333,246.0,1002.0,Tuesday,1,12,2016-04-12,False,Cluster5
Persona_14,2016-04-15 07:00:00,15.033333333333331,902.0,14.0,0.233333,111.0,485.0,Friday,4,7,2016-04-15,False,Cluster5
Persona_13,2016-04-13 11:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Wednesday,2,11,2016-04-13,False,Cluster5
Persona_32,2016-04-29 17:00:00,28.683333333333334,1721.0,43.0,0.716667,202.0,678.0,Friday,4,17,2016-04-29,False,Cluster5
Persona_4,2016-04-29 17:00:00,14.666666666666666,880.0,13.0,0.216667,82.0,196.0,Friday,4,17,2016-04-29,False,Cluster5
Persona_13,2016-05-05 23:00:00,21.15,1269.0,21.0,0.35,175.0,715.0,Thursday,3,23,2016-05-05,False,Cluster5
Persona_13,2016-04-29 17:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Friday,4,17,2016-04-29,False,Cluster5
Persona_32,2016-05-09 18:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Monday,0,18,2016-05-09,False,Cluster5
Persona_4,2016-05-05 23:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Thursday,3,23,2016-05-05,False,Cluster5
Persona_32,2016-04-30 10:00:00,20.83333333333333,1250.0,23.0,0.383333,147.0,329.0,Saturday,5,10,2016-04-30,True,Cluster5
Persona_4,2016-04-30 10:00:00,18.3,1098.0,22.0,0.366667,103.0,612.0,Saturday,5,10,2016-04-30,True,Cluster5
Persona_13,2016-04-30 10:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Saturday,5,10,2016-04-30,True,Cluster5
Persona_4,2016-04-15 01:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Friday,4,1,2016-04-15,False,Cluster5
Persona_4,2016-05-08 15:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,15,2016-05-08,True,Cluster5
Persona_4,2016-05-04 11:00:00,20.866666666666667,1252.0,29.0,0.483333,117.0,720.0,Wednesday,2,11,2016-05-04,False,Cluster5
Persona_32,2016-04-13 21:00:00,10.966666666666669,658.0,2.0,0.033333,77.0,74.0,Wednesday,2,21,2016-04-13,False,Cluster5
Persona_13,2016-04-12 19:00:00,25.616666666666667,1537.0,33.0,0.55,211.0,594.0,Tuesday,1,19,2016-04-12,False,Cluster5
Persona_4,2016-05-01 03:00:00,10.933333333333334,656.0,3.0,0.05,61.0,52.0,Sunday,6,3,2016-05-01,True,Cluster5
Persona_32,2016-04-14 20:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Thursday,3,20,2016-04-14,False,Cluster5
Persona_32,2016-05-04 11:00:00,13.2,792.0,9.0,0.15,93.0,180.0,Wednesday,2,11,2016-05-04,False,Cluster5
Persona_32,2016-05-01 03:00:00,10.033333333333331,602.0,0.0,0.0,71.0,0.0,Sunday,6,3,2016-05-01,True,Cluster5
Persona_13,2016-05-01 03:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,3,2016-05-01,True,Cluster5
Persona_13,2016-05-08 14:00:00,18.2,1092.0,11.0,0.183333,150.0,291.0,Sunday,6,14,2016-05-08,True,Cluster5
Persona_32,2016-05-01 04:00:00,10.083333333333334,605.0,0.0,0.0,71.0,0.0,Sunday,6,4,2016-05-01,True,Cluster5
Persona_4,2016-05-08 14:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,14,2016-05-08,True,Cluster5
Persona_13,2016-05-08 15:00:00,19.73333333333333,1184.0,14.0,0.233333,163.0,422.0,Sunday,6,15,2016-05-08,True,Cluster5
Persona_13,2016-04-14 20:00:00,10.016666666666667,601.0,0.0,0.0,83.0,0.0,Thursday,3,20,2016-04-14,False,Cluster5
Persona_13,2016-05-01 04:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,4,2016-05-01,True,Cluster5
Persona_13,2016-05-06 04:00:00,10.05,603.0,0.0,0.0,83.0,0.0,Friday,4,4,2016-05-06,False,Cluster5
Persona_32,2016-05-08 14:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,14,2016-05-08,True,Cluster5
Persona_32,2016-05-08 13:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,13,2016-05-08,True,Cluster5
Persona_4,2016-04-14 19:00:00,27.1,1626.0,43.0,0.716667,152.0,1290.0,Thursday,3,19,2016-04-14,False,Cluster5
Persona_13,2016-05-08 13:00:00,14.533333333333331,872.0,10.0,0.166667,120.0,218.0,Sunday,6,13,2016-05-08,True,Cluster5
Persona_13,2016-04-14 19:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Thursday,3,19,2016-04-14,False,Cluster5
Persona_4,2016-05-06 04:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Friday,4,4,2016-05-06,False,Cluster5
Persona_13,2016-05-01 05:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,5,2016-05-01,True,Cluster5
Persona_4,2016-05-01 05:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,5,2016-05-01,True,Cluster5
Persona_32,2016-05-06 04:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Friday,4,4,2016-05-06,False,Cluster5
Persona_4,2016-05-08 13:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,13,2016-05-08,True,Cluster5
Persona_4,2016-05-01 04:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,4,2016-05-01,True,Cluster5
Persona_4,2016-04-12 20:00:00,18.9,1134.0,24.0,0.4,106.0,489.0,Tuesday,1,20,2016-04-12,False,Cluster5
Persona_32,2016-05-08 15:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,15,2016-05-08,True,Cluster5
Persona_13,2016-05-01 02:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,2,2016-05-01,True,Cluster5
Persona_13,2016-05-08 18:00:00,24.08333333333333,1445.0,27.0,0.45,199.0,507.0,Sunday,6,18,2016-05-08,True,Cluster5
Persona_32,2016-04-30 23:00:00,15.033333333333331,902.0,14.0,0.233333,106.0,204.0,Saturday,5,23,2016-04-30,True,Cluster5
Persona_13,2016-04-14 21:00:00,11.25,675.0,1.0,0.016667,93.0,0.0,Thursday,3,21,2016-04-14,False,Cluster5
Persona_4,2016-05-08 18:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,18,2016-05-08,True,Cluster5
Persona_32,2016-05-04 12:00:00,10.266666666666667,616.0,0.0,0.0,72.0,0.0,Wednesday,2,12,2016-05-04,False,Cluster5
Persona_4,2016-05-01 00:00:00,24.5,1470.0,39.0,0.65,138.0,1193.0,Sunday,6,0,2016-05-01,True,Cluster5
Persona_32,2016-05-08 17:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,17,2016-05-08,True,Cluster5
Persona_32,2016-05-01 00:00:00,10.65,639.0,1.0,0.016667,75.0,16.0,Sunday,6,0,2016-05-01,True,Cluster5
Persona_14,2016-04-13 10:00:00,11.233333333333333,674.0,3.0,0.05,83.0,108.0,Wednesday,2,10,2016-04-13,False,Cluster5
Persona_4,2016-05-08 17:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,17,2016-05-08,True,Cluster5
Persona_13,2016-05-01 00:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,0,2016-05-01,True,Cluster5
Persona_13,2016-05-04 12:00:00,22.33333333333333,1340.0,21.0,0.35,184.0,592.0,Wednesday,2,12,2016-05-04,False,Cluster5
Persona_4,2016-04-12 19:00:00,16.633333333333333,998.0,20.0,0.333333,93.0,228.0,Tuesday,1,19,2016-04-12,False,Cluster5
Persona_4,2016-05-04 12:00:00,15.633333333333333,938.0,14.0,0.233333,88.0,276.0,Wednesday,2,12,2016-05-04,False,Cluster5
Persona_4,2016-04-14 20:00:00,19.03333333333333,1142.0,25.0,0.416667,107.0,560.0,Thursday,3,20,2016-04-14,False,Cluster5
Persona_4,2016-05-01 01:00:00,18.366666666666667,1102.0,22.0,0.366667,103.0,555.0,Sunday,6,1,2016-05-01,True,Cluster5
Persona_32,2016-04-12 19:00:00,21.316666666666663,1279.0,29.0,0.483333,150.0,700.0,Tuesday,1,19,2016-04-12,False,Cluster5
Persona_14,2016-04-12 19:00:00,17.133333333333333,1028.0,20.0,0.333333,127.0,501.0,Tuesday,1,19,2016-04-12,False,Cluster5
Persona_32,2016-05-08 16:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,16,2016-05-08,True,Cluster5
Persona_32,2016-05-01 01:00:00,10.066666666666666,604.0,0.0,0.0,71.0,0.0,Sunday,6,1,2016-05-01,True,Cluster5
Persona_13,2016-05-08 16:00:00,21.716666666666665,1303.0,22.0,0.366667,179.0,608.0,Sunday,6,16,2016-05-08,True,Cluster5
Persona_14,2016-04-14 20:00:00,10.0,600.0,0.0,0.0,74.0,0.0,Thursday,3,20,2016-04-14,False,Cluster5
Persona_13,2016-05-01 01:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,1,2016-05-01,True,Cluster5
Persona_4,2016-05-08 16:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,16,2016-05-08,True,Cluster5
Persona_32,2016-05-01 02:00:00,10.116666666666667,607.0,0.0,0.0,71.0,0.0,Sunday,6,2,2016-05-01,True,Cluster5
Persona_4,2016-05-01 02:00:00,20.766666666666666,1246.0,25.0,0.416667,117.0,773.0,Sunday,6,2,2016-05-01,True,Cluster5
Persona_13,2016-05-08 17:00:00,22.53333333333333,1352.0,24.0,0.4,186.0,571.0,Sunday,6,17,2016-05-08,True,Cluster5
Persona_13,2016-05-04 11:00:00,14.5,870.0,5.0,0.083333,120.0,40.0,Wednesday,2,11,2016-05-04,False,Cluster5
Persona_13,2016-05-06 05:00:00,10.033333333333331,602.0,0.0,0.0,83.0,0.0,Friday,4,5,2016-05-06,False,Cluster5
Persona_32,2016-05-01 05:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,5,2016-05-01,True,Cluster5
Persona_4,2016-05-01 09:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,9,2016-05-01,True,Cluster5
Persona_32,2016-04-14 18:00:00,15.666666666666666,940.0,13.0,0.216667,110.0,165.0,Thursday,3,18,2016-04-14,False,Cluster5
Persona_14,2016-04-14 18:00:00,10.0,600.0,0.0,0.0,74.0,0.0,Thursday,3,18,2016-04-14,False,Cluster5
Persona_32,2016-05-01 09:00:00,10.066666666666666,604.0,0.0,0.0,71.0,0.0,Sunday,6,9,2016-05-01,True,Cluster5
Persona_13,2016-05-01 09:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,9,2016-05-01,True,Cluster5
Persona_32,2016-05-06 05:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Friday,4,5,2016-05-06,False,Cluster5
Persona_13,2016-05-01 10:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,10,2016-05-01,True,Cluster5
Persona_13,2016-05-08 09:00:00,17.8,1068.0,19.0,0.316667,147.0,286.0,Sunday,6,9,2016-05-08,True,Cluster5
Persona_13,2016-05-04 10:00:00,18.05,1083.0,10.0,0.166667,149.0,222.0,Wednesday,2,10,2016-05-04,False,Cluster5
Persona_32,2016-05-01 10:00:00,11.733333333333333,704.0,5.0,0.083333,83.0,80.0,Sunday,6,10,2016-05-01,True,Cluster5
Persona_4,2016-05-08 09:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,9,2016-05-08,True,Cluster5
Persona_4,2016-04-14 18:00:00,15.7,942.0,12.0,0.2,88.0,315.0,Thursday,3,18,2016-04-14,False,Cluster5
Persona_32,2016-05-08 09:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,9,2016-05-08,True,Cluster5
Persona_4,2016-05-01 10:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,10,2016-05-01,True,Cluster5
Persona_4,2016-05-08 08:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,8,2016-05-08,True,Cluster5
Persona_4,2016-05-01 11:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,11,2016-05-01,True,Cluster5
Persona_32,2016-05-01 11:00:00,15.166666666666666,910.0,10.0,0.166667,107.0,133.0,Sunday,6,11,2016-05-01,True,Cluster5
Persona_13,2016-05-08 08:00:00,16.283333333333335,977.0,16.0,0.266667,134.0,396.0,Sunday,6,8,2016-05-08,True,Cluster5
Persona_13,2016-05-04 09:00:00,13.883333333333333,833.0,5.0,0.083333,115.0,128.0,Wednesday,2,9,2016-05-04,False,Cluster5
Persona_13,2016-05-01 11:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,11,2016-05-01,True,Cluster5
Persona_4,2016-04-13 22:00:00,14.366666666666667,862.0,10.0,0.166667,81.0,168.0,Wednesday,2,22,2016-04-13,False,Cluster5
Persona_32,2016-05-08 08:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,8,2016-05-08,True,Cluster5
Persona_32,2016-04-12 21:00:00,10.55,633.0,1.0,0.016667,74.0,16.0,Tuesday,1,21,2016-04-12,False,Cluster5
Persona_4,2016-05-04 09:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Wednesday,2,9,2016-05-04,False,Cluster5
Persona_14,2016-04-14 17:00:00,10.0,600.0,0.0,0.0,74.0,0.0,Thursday,3,17,2016-04-14,False,Cluster5
Persona_4,2016-05-01 12:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,12,2016-05-01,True,Cluster5
Persona_13,2016-04-14 17:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Thursday,3,17,2016-04-14,False,Cluster5
Persona_13,2016-05-08 10:00:00,20.45,1227.0,29.0,0.483333,169.0,509.0,Sunday,6,10,2016-05-08,True,Cluster5
Persona_32,2016-05-04 10:00:00,13.4,804.0,7.0,0.116667,94.0,179.0,Wednesday,2,10,2016-05-04,False,Cluster5
Persona_32,2016-05-08 10:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,10,2016-05-08,True,Cluster5
Persona_14,2016-04-12 20:00:00,12.133333333333333,728.0,7.0,0.116667,90.0,125.0,Tuesday,1,20,2016-04-12,False,Cluster5
Persona_32,2016-05-01 06:00:00,10.05,603.0,0.0,0.0,71.0,0.0,Sunday,6,6,2016-05-01,True,Cluster5
Persona_4,2016-05-04 10:00:00,11.433333333333334,686.0,4.0,0.066667,64.0,63.0,Wednesday,2,10,2016-05-04,False,Cluster5
Persona_4,2016-05-05 12:00:00,14.566666666666666,874.0,10.0,0.166667,82.0,184.0,Thursday,3,12,2016-05-05,False,Cluster5
Persona_13,2016-05-01 06:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Sunday,6,6,2016-05-01,True,Cluster5
Persona_32,2016-04-14 19:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Thursday,3,19,2016-04-14,False,Cluster5
Persona_32,2016-05-08 12:00:00,10.0,600.0,0.0,0.0,70.0,0.0,Sunday,6,12,2016-05-08,True,Cluster5
Persona_13,2016-04-13 10:00:00,10.0,600.0,0.0,0.0,83.0,0.0,Wednesday,2,10,2016-04-13,False,Cluster5
Persona_4,2016-05-08 12:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,12,2016-05-08,True,Cluster5
Persona_4,2016-05-01 06:00:00,10.0,600.0,0.0,0.0,56.0,0.0,Sunday,6,6,2016-05-01,True,Cluster5
Persona_32,2016-05-01 07:00:00,10.016666666666667,601.0,0.0,0.0,70.0,0.0,Sunday,6,7,2016-05-01,True,Cluster5
Persona_13,2016-05-08 12:00:00,16.75,1005.0,9.0,0.15,138.0,322.0,Sunday,6,12,2016-05-08,True,Cluster5
Persona_14,2016-04-14 19:00:00,10.0,600.0,0.0,0.0,74.0,0.0,Thursday,3,19,2016-04-14,False,Cluster5
